"","SRR20959676_GSM6435908_C-PJI04_Staphylococcus_aureus_trimmed_R2","SRR20959677_GSM6435907_C-PJI03_Staphylococcus_aureus_trimmed_R1","SRR20959677_GSM6435907_C-PJI03_Staphylococcus_aureus_trimmed_R2","SRR20959678_GSM6435906_C-PJI02_Staphylococcus_aureus_trimmed_R1","SRR20959678_GSM6435906_C-PJI02_Staphylococcus_aureus_trimmed_R2","SRR20959679_GSM6435905_C-PJI01_Staphylococcus_aureus_trimmed_R1","SRR20959679_GSM6435905_C-PJI01_Staphylococcus_aureus_trimmed_R2","SRR20959680_GSM6435904_A-PJI04_Staphylococcus_aureus_trimmed_R1","SRR20959680_GSM6435904_A-PJI04_Staphylococcus_aureus_trimmed_R2","SRR20959681_GSM6435903_A-PJI03_Staphylococcus_aureus_trimmed_R1","SRR20959681_GSM6435903_A-PJI03_Staphylococcus_aureus_trimmed_R2","SRR20959682_GSM6435902_A-PJI02_Staphylococcus_aureus_trimmed_R1"
"gene-SAOUHSC_00015",7.82185419929066,7.76918992468262,7.69375956756461,8.59440183749814,8.53832417131642,8.43138483735406,8.41902112552635,8.14354868048344,8.11658915429533,7.85349608066434,7.82606308634696,7.84901644245298
"gene-SAOUHSC_00017",5.63953530558786,6.77829757907569,6.80886218436544,6.50607182259235,6.74014959316025,5.77687971515521,5.80168970386969,5.31486839886058,5.76628800206897,5.16064811940387,5.20910701843338,6.05557234080553
"gene-SAOUHSC_00018",8.75040562208646,8.52888990739736,8.17174302293127,8.67493184161286,8.36957664012041,8.70929018620562,8.60728905219651,9.10948036403601,9.00636019010709,8.46279766717043,8.33926117869478,9.31827450264453
"gene-SAOUHSC_00019",4.78734878418838,4.22750356478632,4.03098163407044,6.93314212697849,6.8297380132201,4.96377730649046,4.85727622027147,4.23991091246808,4.02278736926237,6.0707029067281,6.00258757368375,6.59591279690228
"gene-SAOUHSC_00020",5.19601152843034,8.71083141262105,8.7351881502943,6.65814650428556,6.75329464316581,7.11872305203405,7.2114773560439,8.33820893956729,8.35748524103673,7.56996785274047,7.62816082605281,8.37903668064618
"gene-SAOUHSC_00021",9.03691282191999,8.94021709604175,9.93916061464236,8.91086956469112,9.20615702246882,10.0330339650335,10.8915073652363,9.34516118693535,9.9585099118197,9.44569432559502,9.62213124862537,9.61362921718784
"gene-SAOUHSC_00022",9.31068937452607,10.7241977222748,11.0544012411605,10.2219912721291,10.6224672499854,10.9885480325807,11.0671554006916,10.0178654614432,10.33612921348,9.65767510222878,10.2499834015581,10.009959707636
"gene-SAOUHSC_00023",7.92166409876384,9.56076173700803,9.2558248021001,9.58068686495826,9.02591031414651,9.01809995661961,8.72402292954964,8.97073676739117,8.77948243013171,9.4911028349099,9.12581295233435,9.4471382015722
"gene-SAOUHSC_00024",5.2965489081524,5.30504295289297,4.68786989203721,4.90641264741395,4.65994200633931,4.08019665604862,3.6153040120418,4.02641610067446,3.85765337013832,2.80448087298327,2.06878226500577,4.20336544184857
"gene-SAOUHSC_00025",5.13204682797075,3.79627112960395,3.79694590453581,4.95503284261993,4.65994200633931,4.74762929398996,4.17111377638507,4.23991091246808,4.09786239467013,3.9090853104463,3.88111735833716,3.48750738537271
"gene-SAOUHSC_00026",2.57539119465867,2.06878226500577,3.10486155761016,2.06878226500577,2.06878226500577,2.06878226500577,2.06878226500577,2.70031371626588,2.95321905342805,2.80448087298327,5.07528330253078,3.15885988835518
"gene-SAOUHSC_00027",2.57539119465867,2.06878226500577,3.10486155761016,2.06878226500577,2.06878226500577,3.28968107762226,3.28826805657536,3.14617058727943,3.14397761100006,2.80448087298327,5.44373698501144,3.33645854056697
"gene-SAOUHSC_00030",2.06878226500577,4.03023732252689,3.79694590453581,3.71123585042146,3.5584771984786,3.46577836844877,3.28826805657536,3.94647819802896,3.76592180002615,2.80448087298327,2.06878226500577,2.06878226500577
"gene-SAOUHSC_00031",3.6736264911407,4.03023732252689,5.03095334375318,2.06878226500577,2.06878226500577,2.06878226500577,2.06878226500577,3.56071837098988,3.55779723378308,2.80448087298327,3.08155736832759,2.06878226500577
"gene-SAOUHSC_00033",3.06717203439308,5.53509781317658,5.73407749482376,2.76921409593024,3.03519547805842,3.28968107762226,3.28826805657536,4.68231150658749,4.76900985944619,2.80448087298327,2.06878226500577,3.48750738537271
"gene-SAOUHSC_00034",2.06878226500577,4.81100509024062,4.81193635648254,2.06878226500577,2.06878226500577,3.28968107762226,2.78657514708873,4.42333698082059,3.55779723378308,2.06878226500577,2.06878226500577,2.84852519476694
"gene-SAOUHSC_00035",4.20245829161047,5.60417228903111,5.85223225409087,2.06878226500577,2.06878226500577,4.26018283620463,3.86853826616596,4.97820704978223,5.11787940339216,2.06878226500577,2.06878226500577,3.22175576042226
"gene-SAOUHSC_00036",6.52901679872407,8.26880050830358,8.43916678662732,2.06878226500577,2.75840365788272,5.85886068870457,5.8290013030827,8.21272210060612,8.29533481437186,3.09852866576036,2.79211803131699,4.58376058457376
"gene-SAOUHSC_00037",6.46202224811534,8.05284021932219,7.93925076791219,2.76921409593024,6.29480429609327,6.40427195473392,6.26809932658768,7.70905683133258,7.51700406006805,2.06878226500577,2.06878226500577,4.94173628031691
"gene-SAOUHSC_00039",3.96596137191267,5.79329656524472,5.4635284899804,4.12661895681421,4.09873108783263,4.49095745921361,4.4885327127801,4.89992277327502,4.62995218530927,4.21662904614862,3.88111735833716,3.81181656868774
"gene-SAOUHSC_00042",2.06878226500577,2.06878226500577,2.06878226500577,2.76921409593024,2.06878226500577,3.28968107762226,3.07394312994191,2.95504881649884,2.06878226500577,3.09852866576036,2.06878226500577,2.93800406527132
"gene-SAOUHSC_00043",2.06878226500577,2.06878226500577,2.06878226500577,3.71123585042146,3.68782368848842,3.07512880396197,2.06878226500577,2.06878226500577,2.69899025139293,2.06878226500577,2.06878226500577,2.46219629811826
"gene-SAOUHSC_00044",2.06878226500577,2.06878226500577,2.06878226500577,3.71123585042146,3.68782368848842,2.06878226500577,2.78657514708873,2.70031371626588,2.06878226500577,2.06878226500577,2.06878226500577,2.06878226500577
"gene-SAOUHSC_00047",2.57539119465867,5.12778343521956,5.12877229317067,4.29233962370503,4.26286580784653,4.08019665604862,3.97768444283768,4.53294534478114,4.41920155984461,3.65121037615674,3.47439555608005,2.06878226500577
"gene-SAOUHSC_00049",2.78164797512025,3.50501103140423,3.50559044761364,3.43214455742864,3.5584771984786,3.75053003696524,3.46418846672221,3.66962908052249,3.76592180002615,2.06878226500577,2.06878226500577,2.46219629811826
"gene-SAOUHSC_00051",2.78164797512025,2.06878226500577,3.50559044761364,2.06878226500577,2.06878226500577,3.07512880396197,2.06878226500577,3.30388844613831,2.06878226500577,2.80448087298327,2.06878226500577,2.46219629811826
"gene-SAOUHSC_00055",3.28019707271863,3.79627112960395,3.79694590453581,2.06878226500577,2.75840365788272,3.46577836844877,3.74867423971654,2.06878226500577,2.69899025139293,2.06878226500577,3.88111735833716,2.06878226500577
"gene-SAOUHSC_00056",5.13204682797075,6.10972954383175,6.15739629023274,4.57205187032831,4.82197805505293,5.7194846082194,5.71646877572833,5.53612224559108,5.50517211526814,6.11795887107545,6.02671916727523,5.36591456805686
"gene-SAOUHSC_00057",5.37211598758373,3.50501103140423,3.10486155761016,3.71123585042146,3.41213508582793,5.93638858612022,5.93330452333627,5.81431151336542,5.69969247952794,4.91181090151854,4.97838353491,3.77587631126004
"gene-SAOUHSC_00058",6.38271790785469,5.73300302297983,5.60523094167219,5.13414299873988,5.09827066492554,7.5538001265419,7.54223051219864,6.66299286494265,6.64564082852196,6.37280684646251,6.30822782495452,4.00773123935527
"gene-SAOUHSC_00060",7.04579398432787,6.55374762388167,6.44676242890976,7.21382517419552,7.14095287970048,7.34320492368763,7.32082555185468,6.97583619898441,6.97942395923294,7.44624724741457,7.38015095422579,8.28196545892063
"gene-SAOUHSC_00061",7.52694550467511,5.67004490356512,5.53614748059818,7.12272679396129,6.94875724525066,8.23161027542175,8.21278361143857,6.4633653781896,6.36091998958926,5.24899532426254,5.67588174876258,4.71372979021489
"gene-SAOUHSC_00065",2.06878226500577,3.50501103140423,2.06878226500577,4.36795317915356,4.18339466880845,3.75053003696524,3.46418846672221,4.36497293730967,4.23599871275623,4.79830864390815,3.99084536456871,3.01820889575223
"gene-SAOUHSC_00067",5.23709205023174,4.81100509024062,4.81193635648254,5.13414299873988,5.0558612671723,5.88517364951903,5.90793405936757,5.12270491758436,5.11787940339216,4.91181090151854,4.81906617136591,5.93436777644535
"gene-SAOUHSC_00069",5.60873629952573,5.30504295289297,5.38698528769603,7.28089906890053,7.27450373548005,3.07512880396197,3.28826805657536,4.81695315348,4.58026349986075,5.24899532426254,5.20910701843338,6.82921226099102
"gene-SAOUHSC_00070",3.73806913753051,4.03023732252689,3.50559044761364,6.03573503123496,5.97320050109177,3.28968107762226,3.46418846672221,3.56071837098988,3.55779723378308,3.31755094229429,3.29734086147845,3.22175576042226
"gene-SAOUHSC_00071",4.06588324600971,4.39879272320125,3.79694590453581,3.82898021941986,3.5584771984786,3.97973536041015,3.6153040120418,3.30388844613831,3.30140824234547,3.31755094229429,3.08155736832759,3.880643632972
"gene-SAOUHSC_00072",3.45510558048889,3.50501103140423,3.50559044761364,2.76921409593024,2.75840365788272,4.49095745921361,4.55734357676027,3.30388844613831,3.30140824234547,3.65121037615674,3.76058546626491,3.81181656868774
"gene-SAOUHSC_00074",2.57539119465867,3.79627112960395,3.79694590453581,3.43214455742864,3.80422676150409,3.46577836844877,3.6153040120418,3.66962908052249,3.43731085944089,3.31755094229429,3.99084536456871,2.84852519476694
"gene-SAOUHSC_00076",2.78164797512025,2.06878226500577,2.06878226500577,2.06878226500577,2.75840365788272,2.06878226500577,2.06878226500577,2.70031371626588,2.69899025139293,2.80448087298327,2.79211803131699,2.74607185840935
"gene-SAOUHSC_00077",3.37134560860125,3.10442823974499,2.06878226500577,3.43214455742864,3.41213508582793,4.08019665604862,3.74867423971654,3.30388844613831,3.14397761100006,3.78707919943132,3.76058546626491,3.9458106272269
"gene-SAOUHSC_00078",3.60539446768846,3.50501103140423,2.06878226500577,4.74938262595251,4.7700602774805,4.26018283620463,3.97768444283768,3.4400290875847,3.55779723378308,2.80448087298327,2.06878226500577,3.70056885716323
"gene-SAOUHSC_00079",2.93758232796061,4.03023732252689,3.10486155761016,4.03502567147195,4.00806311410586,4.85992043303349,4.25791646490471,3.66962908052249,2.06878226500577,4.12211989852118,3.47439555608005,4.6959029743628
"gene-SAOUHSC_00080",4.78734878418838,3.50501103140423,3.79694590453581,4.90641264741395,4.82197805505293,4.08019665604862,3.97768444283768,3.76917471296609,5.58127100429212,3.78707919943132,3.62643690011555,4.44000448309949
"gene-SAOUHSC_00081",4.43902949034938,3.10442823974499,3.10486155761016,4.12661895681421,2.75840365788272,3.61703834147931,3.46418846672221,4.72867413215485,4.62995218530927,4.5385943701496,4.63891912183042,3.38925738400035
"gene-SAOUHSC_00082",4.01691184634702,4.22750356478632,4.22830156595527,3.93627703910677,3.91035118062374,4.17331614017258,4.07806561968433,3.86104480014619,3.85765337013832,3.9090853104463,3.88111735833716,3.28076953105285
"gene-SAOUHSC_00083",2.78164797512025,3.10442823974499,3.10486155761016,3.43214455742864,3.41213508582793,2.06878226500577,2.78657514708873,2.06878226500577,2.06878226500577,2.06878226500577,2.06878226500577,2.84852519476694
"gene-SAOUHSC_00086",12.1660953372363,10.7414136412684,10.7502520086445,11.6525528065237,11.5813984410883,13.5116561394225,13.5077265860369,12.3721656365319,12.3666928380419,11.2578234458846,11.1579456201792,10.2048196651467
"gene-SAOUHSC_00088",2.93758232796061,3.10442823974499,2.06878226500577,3.43214455742864,2.06878226500577,2.78743812217524,2.06878226500577,2.06878226500577,2.06878226500577,2.80448087298327,3.08155736832759,2.46219629811826
"gene-SAOUHSC_00089",2.06878226500577,2.06878226500577,2.06878226500577,3.82898021941986,3.41213508582793,2.06878226500577,2.06878226500577,2.70031371626588,3.14397761100006,2.06878226500577,2.06878226500577,2.06878226500577
"gene-SAOUHSC_00090",2.93758232796061,2.06878226500577,2.06878226500577,2.06878226500577,2.06878226500577,2.78743812217524,3.07394312994191,3.14617058727943,2.95321905342805,3.09852866576036,3.08155736832759,2.46219629811826
"gene-SAOUHSC_00092",3.17976787801847,5.02998124385936,5.12877229317067,4.12661895681421,4.00806311410586,4.74762929398996,3.74867423971654,4.30392479416546,4.09786239467013,4.79830864390815,4.50408562778194,3.77587631126004
"gene-SAOUHSC_00093",2.93758232796061,2.06878226500577,2.06878226500577,2.76921409593024,3.03519547805842,2.78743812217524,2.06878226500577,3.30388844613831,3.43731085944089,3.31755094229429,3.29734086147845,3.01820889575223
"gene-SAOUHSC_00094",8.50473616889296,5.9602507751956,6.32981533207998,6.93314212697849,6.97142398272501,6.29104412409516,6.82256525265616,6.16708194723448,6.37516301777696,4.46509261267787,4.81906617136591,2.06878226500577
"gene-SAOUHSC_00096",5.37211598758373,5.79329656524472,5.73407749482376,5.89546863868454,5.90393850409956,4.62533465859935,4.55734357676027,4.93961606485205,4.93494802261097,4.79830864390815,4.63891912183042,4.78280792170127
"gene-SAOUHSC_00097",4.20245829161047,3.79627112960395,4.68786989203721,4.12661895681421,4.18339466880845,3.46577836844877,4.25791646490471,2.06878226500577,2.06878226500577,3.09852866576036,3.08155736832759,3.97715387485052
"gene-SAOUHSC_00099",4.36477503664042,3.50501103140423,3.50559044761364,6.01329204304994,6.0816670445414,5.62880738261258,5.49520396478647,4.36497293730967,4.36090653369051,4.12211989852118,4.09173945554806,4.65953712685565
"gene-SAOUHSC_00100",5.31582330927764,4.39879272320125,4.5514161372557,5.94376948721928,6.4156057109453,6.90484213467632,6.92693493863972,5.25368417254333,5.30989362404344,5.0663634202484,4.87423185082548,5.90429117985161
"gene-SAOUHSC_00101",7.50634616658246,8.06504994999762,8.05405951014085,7.81463459497307,7.76411700865179,8.53423239785687,8.54312800131417,8.13518810105631,8.1541547009116,7.17270273450776,7.11445491588516,8.63287670482197
"gene-SAOUHSC_00102",4.06588324600971,3.79627112960395,3.50559044761364,2.06878226500577,2.06878226500577,3.28968107762226,2.78657514708873,3.66962908052249,3.66653160299657,3.65121037615674,3.08155736832759,4.62217605917013
"gene-SAOUHSC_00103",3.60539446768846,3.79627112960395,4.03098163407044,4.57205187032831,3.03519547805842,3.75053003696524,3.6153040120418,4.30392479416546,4.09786239467013,3.31755094229429,3.47439555608005,4.9566712266129
"gene-SAOUHSC_00104",3.73806913753051,3.50501103140423,2.06878226500577,2.06878226500577,2.06878226500577,2.06878226500577,2.06878226500577,3.66962908052249,3.66653160299657,3.09852866576036,2.79211803131699,3.97715387485052
"gene-SAOUHSC_00105",3.06717203439308,2.06878226500577,2.06878226500577,3.58033186783366,3.41213508582793,3.07512880396197,3.07394312994191,2.95504881649884,2.06878226500577,2.80448087298327,2.79211803131699,3.84671681451881
"gene-SAOUHSC_00106",3.53279913661444,4.68696388841515,4.68786989203721,2.76921409593024,2.75840365788272,3.07512880396197,3.07394312994191,4.36497293730967,4.23599871275623,3.49711999767242,3.47439555608005,4.27891971131821
"gene-SAOUHSC_00107",3.45510558048889,5.02998124385936,5.03095334375318,3.93627703910677,3.80422676150409,4.80491748249942,4.80230346607956,5.22206576498332,5.18484091477763,4.67461301734272,4.63891912183042,4.88033662661554
"gene-SAOUHSC_00113",4.6084719440923,4.03023732252689,4.22830156595527,5.50193486724195,5.61664154155066,4.85992043303349,4.85727622027147,4.36497293730967,4.36090653369051,4.21662904614862,4.18524412778461,6.32860399488842
"gene-SAOUHSC_00114",4.50938001439253,4.22750356478632,4.68786989203721,3.05007390948896,3.91035118062374,4.41838782018015,4.6228253067882,3.56071837098988,4.41920155984461,2.80448087298327,2.79211803131699,3.62007796457426
"gene-SAOUHSC_00115",7.03432311247197,7.31702172975306,7.31821565372781,6.85978579748073,6.87853314916361,8.6532655404572,8.626767841992,7.73695546075577,7.74752488078818,4.5385943701496,4.50408562778194,6.51883214359114
"gene-SAOUHSC_00116",4.40241909223171,6.2013609080069,6.06272720146482,3.82898021941986,4.47603623103139,6.0798679657213,5.35131857320224,5.87613093995194,5.24875521187132,3.49711999767242,4.18524412778461,4.84858578368686
"gene-SAOUHSC_00117",6.71308002193382,5.53509781317658,5.53614748059818,6.3359705544297,6.33036897195072,6.85266597183416,6.84937590181185,5.65870463695952,5.60575735146842,3.65121037615674,3.62643690011555,4.88033662661554
"gene-SAOUHSC_00118",5.37211598758373,5.38595628441403,4.92575878891458,4.95503284261993,4.60136750310951,5.7194846082194,5.35131857320224,5.83521690030404,5.6298290171909,3.31755094229429,3.29734086147845,5.63770335353388
"gene-SAOUHSC_00119",6.41850609600128,5.38595628441403,6.20248362504775,6.700799412688,7.06922668049092,6.49225135445589,6.53933012589506,6.01075238241885,6.11139795141602,3.65121037615674,3.47439555608005,5.4415337372193
"gene-SAOUHSC_00120",6.11453331237031,6.77829757907569,6.77946338062752,6.29939028634598,6.23974719280984,6.65352958629737,6.68046167577131,5.81431151336542,5.82991097340847,2.06878226500577,2.06878226500577,4.86455224976115
"gene-SAOUHSC_00121",3.45510558048889,5.9602507751956,5.90783283455326,3.82898021941986,3.68782368848842,5.19390307347772,5.23289049056934,5.25368417254333,5.50517211526814,2.80448087298327,2.06878226500577,2.46219629811826
"gene-SAOUHSC_00122",2.57539119465867,6.55374762388167,6.58920786402597,5.91982314109466,5.90393850409956,4.68784800820862,4.74504764525888,5.51028306463115,5.39690444162813,2.80448087298327,3.08155736832759,2.46219629811826
"gene-SAOUHSC_00123",2.06878226500577,5.12778343521956,5.30605999014834,6.05783145057162,6.33036897195072,4.91282021378528,4.91014775920111,5.48396443623796,5.47887095518347,2.06878226500577,2.06878226500577,2.46219629811826
"gene-SAOUHSC_00124",2.57539119465867,5.12778343521956,5.4635284899804,6.29939028634598,6.31269683409051,4.17331614017258,4.25791646490471,4.36497293730967,4.41920155984461,2.06878226500577,2.06878226500577,2.93800406527132
"gene-SAOUHSC_00125",7.23302040798415,6.36872888537311,6.40882886419431,6.48994025968979,6.18249124090702,7.63320958419151,7.60645345304109,7.47728863160253,7.45143788106637,6.62224151123259,5.36977568526374,4.62217605917013
"gene-SAOUHSC_00126",4.3260324835785,5.46248866248985,5.22020767866975,4.36795317915356,4.33779311922248,4.26018283620463,4.4885327127801,4.68231150658749,4.52868529197399,2.80448087298327,2.79211803131699,3.33645854056697
"gene-SAOUHSC_00127",8.21861587480048,8.01557818538982,8.13743528053158,7.15373759591254,7.39671708926318,8.55883788978965,8.626767841992,8.21272210060612,8.31757736252752,4.21662904614862,4.50408562778194,6.47868349813814
"gene-SAOUHSC_00128",7.70741669392285,8.42851970787173,8.38170785080683,7.11223966862832,6.87853314916361,7.96936567399472,7.90979600855094,7.65743690063248,7.5549581088339,4.12211989852118,3.88111735833716,6.64660515214105
"gene-SAOUHSC_00129",6.14693234914296,5.9602507751956,5.90783283455326,4.63375860829325,4.7700602774805,6.32978795225758,6.30736423493323,6.30802034868183,6.30249068460349,4.02009613483117,3.29734086147845,4.56413740538265
"gene-SAOUHSC_00130",3.17976787801847,4.22750356478632,4.22830156595527,2.06878226500577,2.06878226500577,2.78743812217524,2.78657514708873,2.06878226500577,2.69899025139293,2.06878226500577,2.06878226500577,3.48750738537271
"gene-SAOUHSC_00131",3.37134560860125,4.22750356478632,4.22830156595527,2.76921409593024,2.75840365788272,2.78743812217524,2.78657514708873,2.70031371626588,2.69899025139293,2.80448087298327,2.06878226500577,2.46219629811826
"gene-SAOUHSC_00132",12.0725597033751,10.58066013513,10.57978445551,11.3017887434995,11.2711034030062,11.9764681847342,11.9679827650187,11.9930045399264,11.982524944577,12.6112535129345,12.5536535676933,11.866215182413
"gene-SAOUHSC_00133",5.86453377811875,6.97248044211539,6.86591672267963,5.32998692569098,5.39807742603153,6.85266597183416,5.8290013030827,6.796397361598,6.25705201465422,5.65549145464465,5.76483488926322,5.07071510857761
"gene-SAOUHSC_00134",2.78164797512025,6.80769458205647,4.22830156595527,3.25980471765215,4.33779311922248,7.52076940130092,2.78657514708873,7.32382664471555,3.43731085944089,6.76238778518144,4.35423272906157,4.64098456906021
"gene-SAOUHSC_00135",2.93758232796061,3.79627112960395,3.10486155761016,2.06878226500577,2.06878226500577,3.07512880396197,3.97768444283768,2.70031371626588,3.30140824234547,2.80448087298327,3.08155736832759,2.62345659691108
"gene-SAOUHSC_00136",3.96596137191267,3.50501103140423,3.10486155761016,3.25980471765215,3.24204606071223,2.78743812217524,2.78657514708873,3.66962908052249,3.43731085944089,3.65121037615674,2.79211803131699,2.62345659691108
"gene-SAOUHSC_00137",4.06588324600971,4.39879272320125,4.5514161372557,2.06878226500577,2.06878226500577,2.78743812217524,2.78657514708873,3.30388844613831,3.30140824234547,3.31755094229429,3.29734086147845,3.01820889575223
"gene-SAOUHSC_00138",2.06878226500577,4.22750356478632,4.22830156595527,2.06878226500577,4.00806311410586,3.07512880396197,2.78657514708873,3.14617058727943,3.43731085944089,3.09852866576036,2.79211803131699,3.15885988835518
"gene-SAOUHSC_00139",4.06588324600971,3.10442823974499,3.10486155761016,4.212114862109,4.09873108783263,3.61703834147931,3.6153040120418,3.56071837098988,3.55779723378308,3.09852866576036,3.29734086147845,2.84852519476694
"gene-SAOUHSC_00141",5.46122571862809,5.21920394289106,5.12877229317067,4.212114862109,4.00806311410586,6.62268935154655,6.58793010047893,5.97356513731596,5.96818694918123,4.96525699717044,4.87423185082548,2.06878226500577
"gene-SAOUHSC_00142",4.43902949034938,4.03023732252689,4.03098163407044,4.57205187032831,4.71610649197308,4.26018283620463,4.33932286336646,4.58458004389763,4.52868529197399,3.49711999767242,3.47439555608005,2.06878226500577
"gene-SAOUHSC_00143",4.01691184634702,4.22750356478632,4.22830156595527,4.12661895681421,4.00806311410586,3.07512880396197,3.28826805657536,2.95504881649884,2.69899025139293,3.49711999767242,3.29734086147845,2.06878226500577
"gene-SAOUHSC_00144",7.95548271612336,8.21502943095177,8.24875621643716,8.48899934358255,8.48029746397105,9.24477997655672,9.22859858930852,8.66002603569797,8.63050648832005,8.94633496699506,8.87094736290712,9.30973593972728
"gene-SAOUHSC_00145",4.47466519595097,2.06878226500577,2.06878226500577,4.12661895681421,4.09873108783263,5.01293397134497,5.01021016795167,4.85905979853871,4.85446602211287,4.21662904614862,4.18524412778461,6.56269756841653
"gene-SAOUHSC_00146",8.3812536451302,5.60417228903111,5.53614748059818,3.43214455742864,3.41213508582793,7.31457707250336,7.26221217230373,7.48389043145341,7.47142284396124,6.70178009968656,6.62456607270328,5.54300475694851
"gene-SAOUHSC_00147",5.71373649391955,3.10442823974499,2.06878226500577,3.25980471765215,3.91035118062374,4.08019665604862,4.25791646490471,4.17259926732473,4.09786239467013,3.09852866576036,3.29734086147845,3.84671681451881
"gene-SAOUHSC_00148",2.06878226500577,4.68696388841515,3.79694590453581,4.63375860829325,3.80422676150409,4.68784800820862,4.55734357676027,4.23991091246808,3.76592180002615,4.96525699717044,3.62643690011555,3.66102349249289
"gene-SAOUHSC_00149",3.06717203439308,3.79627112960395,3.50559044761364,2.06878226500577,2.06878226500577,2.78743812217524,2.78657514708873,2.70031371626588,2.69899025139293,3.09852866576036,2.06878226500577,3.28076953105285
"gene-SAOUHSC_00150",4.28611986922084,3.79627112960395,4.03098163407044,5.04745675291617,4.65994200633931,3.28968107762226,3.6153040120418,3.76917471296609,3.76592180002615,3.78707919943132,3.99084536456871,3.33645854056697
"gene-SAOUHSC_00151",3.28019707271863,3.50501103140423,3.10486155761016,4.03502567147195,4.18339466880845,3.75053003696524,3.74867423971654,2.95504881649884,2.69899025139293,4.02009613483117,3.99084536456871,4.67784095826378
"gene-SAOUHSC_00152",3.85733588517177,5.60417228903111,3.79694590453581,6.31779699936719,5.29298419952736,6.49225135445589,4.96107837643304,6.55413186711261,5.15175959591258,6.55528174983744,4.43125704895884,5.34354483167316
"gene-SAOUHSC_00153",8.29983498571248,6.8647457213388,6.97365753054925,8.60565155658149,8.70635353420039,8.36781917028356,8.41902112552635,8.40926712590042,8.46435217080575,8.6466154175562,8.62946570214188,9.79789689292473
"gene-SAOUHSC_00155",5.08772304159085,5.38595628441403,5.38698528769603,5.43564084559896,5.49589865980601,5.77687971515521,5.77384496096735,4.42333698082059,4.36090653369051,5.0663634202484,4.92728380544846,5.17615446830721
"gene-SAOUHSC_00156",4.3260324835785,6.62156165595909,6.65546327396946,5.73991227632291,5.61664154155066,6.94276919804132,6.93946460103586,6.01075238241885,5.98689211257313,5.62299170513244,5.5809965451945,6.14821355776177
"gene-SAOUHSC_00157",3.91284282480805,5.21920394289106,5.03095334375318,4.74938262595251,4.71610649197308,5.53195181524921,5.59427680647856,4.89992277327502,4.89529093486524,4.79830864390815,4.63891912183042,5.88901206392124
"gene-SAOUHSC_00158",3.53279913661444,6.51860152671301,6.55489849352519,6.75577063012328,6.69997782552413,5.23571912084843,5.10357047862073,5.74969166523036,5.78781253980709,4.21662904614862,4.27245638546164,5.97109473991926
"gene-SAOUHSC_00160",5.52868531229957,7.4157072852324,7.39770079942569,7.61379593938675,7.52476800681218,6.16810636508802,6.14340893132527,6.66299286494265,6.64564082852196,6.39213379396264,6.34702038694908,7.99288864345901
"gene-SAOUHSC_00162",3.37134560860125,5.12778343521956,4.5514161372557,4.74938262595251,4.33779311922248,3.46577836844877,3.07394312994191,3.66962908052249,3.14397761100006,4.30474167076791,3.62643690011555,3.38925738400035
"gene-SAOUHSC_00163",3.37134560860125,2.06878226500577,2.06878226500577,5.13414299873988,5.09827066492554,2.06878226500577,2.06878226500577,2.06878226500577,2.06878226500577,2.80448087298327,2.79211803131699,3.28076953105285
"gene-SAOUHSC_00164",2.06878226500577,2.06878226500577,2.06878226500577,2.76921409593024,2.75840365788272,2.06878226500577,2.06878226500577,2.06878226500577,2.06878226500577,4.02009613483117,4.50408562778194,2.84852519476694
"gene-SAOUHSC_00166",2.06878226500577,3.10442823974499,2.06878226500577,2.06878226500577,2.06878226500577,2.78743812217524,2.06878226500577,2.70031371626588,2.06878226500577,4.02009613483117,3.76058546626491,3.15885988835518
"gene-SAOUHSC_00167",5.2965489081524,4.22750356478632,4.22830156595527,4.29233962370503,4.09873108783263,5.53195181524921,5.52900245097224,5.65870463695952,5.65350000542446,4.96525699717044,5.07528330253078,4.9566712266129
"gene-SAOUHSC_00168",3.96596137191267,3.10442823974499,3.10486155761016,3.25980471765215,3.24204606071223,4.17331614017258,4.07806561968433,4.23991091246808,4.23599871275623,3.31755094229429,3.29734086147845,3.48750738537271
"gene-SAOUHSC_00169",2.78164797512025,4.03023732252689,4.39963372514336,3.05007390948896,3.24204606071223,3.75053003696524,3.6153040120418,2.70031371626588,2.95321905342805,3.49711999767242,2.06878226500577,2.06878226500577
"gene-SAOUHSC_00170",2.06878226500577,2.06878226500577,2.06878226500577,3.43214455742864,3.5584771984786,2.06878226500577,2.06878226500577,2.70031371626588,2.69899025139293,2.80448087298327,3.88111735833716,3.09134639365286
"gene-SAOUHSC_00171",4.92047854122618,4.55053978281556,4.5514161372557,3.93627703910677,4.09873108783263,4.49095745921361,4.33932286336646,4.36497293730967,4.29993258198336,5.0663634202484,5.02767418755581,5.05695890401793
"gene-SAOUHSC_00172",2.06878226500577,3.50501103140423,3.50559044761364,3.43214455742864,2.06878226500577,3.61703834147931,2.06878226500577,3.14617058727943,3.30140824234547,3.49711999767242,3.08155736832759,2.62345659691108
"gene-SAOUHSC_00173",2.06878226500577,4.22750356478632,4.22830156595527,2.76921409593024,2.06878226500577,3.28968107762226,3.74867423971654,3.94647819802896,3.94296223792093,3.09852866576036,2.06878226500577,2.06878226500577
